QKEY,INTERVIEW_START_W116,INTERVIEW_END_W116,DEVICE_TYPE_W116,LANG_W116,FORM_W116,XCITIZEN_W116,XW78NONRESP_W116,XW91NONRESP_W116,SATIS_W116,POL1JB_W116,POL1JBSTR_W116,INSTN_CHR_W116,INSTN_CLGS_W116,INSTN_K12_W116,INSTN_LBRUN_W116,INSTN_TECHCMP_W116,INSTN_SMBUS_W116,INSTN_BNKS_W116,INSTN_MIL_W116,INSTN_LGECRP_W116,MIDCMPGN_W116,MATTERSCONG_W116,CONG_W116,CONGA_W116,PLAN1_W116,HOWPLANVOTE_W116,HOWVOTED_W116,PLANABSENT_W116,FIRSTVOTE22_W116,POL10_W116,REPCONGEX_W116,DEMCONGEX_W116,ISSUECONG_ABTN_W116,ISSUECONG_ECON_W116,ISSUECONG_IMM_W116,ISSUECONG_HEALTH_W116,ISSUECONG_RCE_W116,ISSUECONG_TINVEST2_W116,ISSUECONG_EDUC_W116,ISSUECONG_ENG_W116,ISSUECONG_BINVEST1_W116,ISSUECONG_GUN_W116,ISSUECONG_SCOTUS_W116,ISSUECONG_GOV_W116,ISSUECONG_DEMO_W116,ISSUECONG_CLIM_W116,ISSUECONG_BINVEST2_W116,ISSUECONG_FP_W116,ISSUECONG_COV_W116,ISSUECONG_CRIM_W116,ISSUECONG_VTPOL_W116,ISSUECONG_TINVEST1_W116,DRLEAD_W116,WOMENOBS_W116,OPENIDEN_W116,GOODEVIL_W116,POORASSIST_W116,SUPERPWR_W116,WHADVANT_W116,THERMTRUMP_W116,THERMTRUMP_REFUSED_W116,THERMBIDEN_W116,THERMBIDEN_REFUSED_W116,VTADMIN_COM_W116,VTADMIN_US_W116,VOTETRAITS_a_W116,VOTETRAITS_b_W116,VOTETRAITS_c_W116,VOTETRAITS_d_W116,VTCOUNT_INP_W116,VTCOUNT_ABS_W116,VTEASY_W116,CONCEDECONG_W116,ECON1_W116,ECON1B_W116,PERSFNC_W116,PERSFNCB_W116,ECONCONC_PRICE_W116,ECONCONC_UNEM_W116,ECONCONC_LAB_W116,ECONCONC_ENG2_W116,ECONCONC_SHTG_W116,ECONCONC_REAL_W116,ECONCONC_STCK_W116,ALLIES_W116,ISLMVIOL_W116,REGULATE_W116,WAGEGAP_a_W116,WAGEGAP_b_W116,WAGEGAP_c_W116,VTPPL1_W116,VTPPL2_SUM_W116,ELRULE_FAIR_W116,ELRULE_EASE_W116,ELRULE_PTY_W116,CANDHOUKN_W116,CANDHOUSAT_W116,PREDELEC_a_W116,PREDELEC_b_W116,GAYMARR2_W116,MARIJUANA3_W116,EMPLSIT_W116,BOSS_W116,PRESSURESELF_a_W116,PRESSURESELF_b_W116,PRESSURESELF_c_W116,JAN6ATTN_W116,JAN6CMTHEAR_W116,JAN6CONFCM_W116,JAN6_DTRESP_W116,CHINA_RIGHTS_W116,CHINA_ECONCOMP_W116,CHINA_MILPOWER_W116,CHINA_TAIWAN_W116,CHINA_RUSSIA_W116,CHINA_XI_W116,VISITS2_W116,REG_W116,PLANREG_W116,VOTE_MOTIV_W116,HORSE_W116,ERNLAB_CPS_W112,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_VOTED2020,F_VOTEGEN2020,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W116
201801172105,10/12/2022 08:08:36,10/12/2022 08:25:56,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,2, , ,1,1,1, ,2, ,4, ,2,2,1,3,3,1,1, , , ,1,1,1, , , , , , ,1,2,1,1,3,1,1,2,1,2,2,4,90, ,0, ,1,1,1,1,1,1,1,1, ,1,4,2,2,2,1,1,1,1,2,1,1,2,2,2,3,3,1,1, , ,3,3,3,2,1,1,1,2,5, , , , ,1,2,2,3,3,1,1,1,1,3,2,1, ,1,1,2,1,4,8,1,4,1,3,2,2, ,1,1,1,1,1,1,2,2,2,6,1, ,1,1,1,1,99,2,3,2,99,1.6037539273071495
201801172108,10/12/2022 08:29:11,10/12/2022 08:43:55,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2, , ,2,2,4,1,1,1, , ,2,3,3,4,3,1,2, , , ,2,1,3, , , , , , ,2,3,1,2,3,1,1,2,2,2,1,3,75, ,25, ,3,2,1,1,1,1,2,3, ,2,4,2,3,2,1,3,2,1,2,2,2,2,1,2,2,2,3,2, , ,99,2,2,3,1,1,99,99,1,99,4,4,4,1,2,3,3,2,2,2,1,2,2,1,1, ,3,1,2,1,4,8,2,3,2,3,2,2, ,1,1,1,1,1,1,1,1,1,2,1, ,1,1,1,99,99,2,2,2,99,0.7435317590258399
201801172165,10/14/2022 23:22:15,10/14/2022 23:34:10,1,1,2,1,2,2,2,2,2,2,1,2,1, , , ,1,1,4,4,4,4,3, , , , ,3,3,3,3,2,3,3,3,3, , , ,3,3,3,3,3,3, , , , , ,3,1,2,2,2,1,3,65, ,30, ,2,2, , , , , , ,2,3,3,3,3,1,2,3,4,2,3,4,4,1,2,1,3,3,2, ,2,1, , ,4,4,1,1,2,3,1,3,4,5,5,3,3,2,2,3,3,2,3,2,4,2,3,2, , ,1,1,4,8,2,2,1,3,2,2, ,1,1,1,1,1,1,9, ,3,6,4,1,1,2,2, ,8,3,2,2,2,2.921720683624176
201801172292,10/11/2022 16:40:43,10/11/2022 16:51:20,2,1,2,1,2,2,2,2,1,2,1,1,1, , , ,1,2,3,3,4,4,3, , , , ,3,4,4,1,2,2,2,2,2, , , ,1,2,2,2,2,3, , , , , ,3,1,2,1,2,1,4,20, ,50, ,2,2, , , , , , ,2,2,3,3,3,3,1,3,2,1,3,1,2,99,1,1,1,1,3, ,3,1, , ,3,3,99,99,3,1,3, , , , ,3,2,3,1,2,2,2,2,2,3,1,1, ,3,4,2,1,4,8,2,2,2,3,1,2, ,1,1,1,1,1,1,12, ,3,6,3,99,9,9,1,3,99,99,2,2,99,1.3489605226601147
201801172296,10/15/2022 16:31:17,10/15/2022 19:06:04,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,2, , ,4,2,2, ,3, , , , ,3,4,3,3,1,2, , , ,1,1,4, , , , , , ,2,2,2,2,4,2,2,1,2,1,1,2,2, ,50, ,2,2,2,2,2,2,3,3, ,3,3,2,2,2,2,4,3,2,3,1,2,2,2,1,1,1,1,2, , ,3,2,4,3,2,2,2,1,1,3,1,2,1,2,2,3,2,3,2,3,2,2,4,2,2,2,5, ,1,1,4,8,2,1,2,2,4,2, ,1,2,2,1,1,6,10, ,3,5,3,2,2,4,1,2,4,5,2,1,2,2.637992507544465
201801172300,10/10/2022 16:13:32,10/10/2022 16:25:54,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1, , ,1,1,1, ,1,3, ,3,2,2,2,4,4,1,1, , , ,3,2,2, , , , , , ,2,3,1,1,4,1,2,2,1,2,2,4,100, ,0, ,2,2,1,1,1,1,2,2, ,1,3,3,2,3,1,4,1,1,1,1,1,1,1,1,3,2,1,2, , ,1,3,2,2,1,2,4,2,5, , , , ,1,1,3,2,2,2,2,1,1,1,2,1, ,1,1,2,1,4,8,1,4,2,3,2,2, ,1,1,1,1,1,3,1,2,1,6,1, ,1,1,1,1,3,2,4,2,2,0.9425082372637442
201801172442,10/11/2022 23:26:26,10/11/2022 23:44:14,2,1,2,1,2,2,2,2,1,2,2,2,2, , , ,2,2,4,4,4,4,3, , , , ,3,5,5,3,2,1,1,1,3, , , ,1,4,4,3,4,4, , , , , ,3,2,2,2,1,1,1,0, ,0, ,2,3, , , , , , ,2,3,4,2,4,2,2,2,2,1,2,1,3,2,1,2,1,1,1, ,4,1, , ,4,3,1,1,3,1,3, , , , ,3,2,4,2,1,1,1,1,1,1,2,3,2, , ,2,2,4,8,3,2,2,3,2,2, ,1,1,1,1,1,1,12, ,3,6,4,2,2,3,2, ,4,3,1,2,2,1.417840128773493
201801172718,10/13/2022 00:03:57,10/13/2022 01:07:26,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1, , ,3,4,4,4,3, , , , ,3,5,5,3,1,4, , , ,1,3,3, , , , , , ,2,2,1,2,2,3,1,2,1,1,2,2,0, ,0, ,2,2,2,2,2,1,3,3, ,3,2,3,4,3,1,1,2,1,1,1,3,2,1,1,3,3,3,2, , ,1,3,4,3,2,2,2,1,3, , , , ,2,3,3,2,2,1,1,3,1,3,2,3,2, , ,2,1,4,9,1,2,1,3,1,1,1,1,1,3,1,1,6,2,2,2,6,4,2,2,3,2, ,1,3,2,2,1,3.81809166705025
201801173166,10/11/2022 18:09:00,10/11/2022 18:25:29,2,1,2,1,2,2,2,2,2,2,1,1,1, , , ,2,2,1,1,1, ,1,3, ,2,2,3,1,4,1,1,2,1,1,2, , , ,1,1,2,1,1,3, , , , , ,2,2,1,2,1,1,1,0, ,50, ,2,3, , , , , , ,3,1,4,2,4,2,1,1,1,1,4,1,1,1,2,1,2,1,1, ,2,1, , ,2,2,1,1,1,1,3, , , , ,3,1,1,3,1,1,1,1,1,1,2,1, ,1,2,2,1,4,9,1,2,2,3,2,2, ,1,1,1,1,1,3,12, ,3,6,2, ,2,4,1,2,4,4,1,2,2,0.8823579851161419
201801173563,10/13/2022 12:44:00,10/13/2022 13:01:26,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1, , ,2,1,2, ,1,3, ,3,2,1,1,3,1,1,1, , , ,1,1,4, , , , , , ,1,3,2,1,3,2,1,2,2,3,2,2,0, ,80, ,1,2,1,1,2,2,1,1, ,1,2,2,2,1,1,1,3,1,3,1,2,1,1,1,2,1,2,1, , ,3,3,1,2,2,2,3,1,1,1,2,2,3,1,1,1,1,1,1,2,1,1,1,1,1, ,1,2,2,1,4,9,1,3,1,1,6,2, ,4,1,1,1,4,1,2,2,2,5,3,2,2,3,1,2,9,3,2,1,3,0.7033380975170102
201801173624,10/12/2022 16:06:03,10/12/2022 16:40:08,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2, , ,2,2,2, ,1,3, ,2,2,1,5,2,2,1,2, , , ,2,1,4, , , , , , ,2,1,1,1,1,2,1,2,1,1,1,2,0, ,89, ,1,2,1,1,1,2,2,2, ,1,2,1,4,3,1,2,2,1,2,1,2,1,1,1,1,1,1,1, , ,1,3,2,2,2,2,2,3,4, , , , ,3,2,2,1,2,2,2,2,2,2,2,1, ,3,2,2,1,4,9,1,3,1,2,3,1,1,4,1,3,1,4,6,12, ,3,5,2, ,2,3,1,2,1,2,2,2,1,0.2305350379322132
201801173635,10/12/2022 11:53:51,10/12/2022 11:58:37,2,1,2,1,2,2,2,1,1,2,1,1,1, , , ,2,2,2,1,2, ,1,2, , ,2,1,4,3,1,1,1,1,2,2, , , ,1,1,3,1,1,4, , , , , ,2,2,1,2,1,1,1,0, ,85, ,1,2, , , , , , ,1,1,3,3,2,3,2,1,4,3,2,1,3,1,2,1,3,2,1, ,1,1, , ,2,1,2,2,1,1,1,3,2,4,4,3,2,2,1,2,1,1,1,2,2,1,1, ,1,2,2,1,1,1,2,2,2,1,5,2, ,1,1,1,1,1,6,9, ,3,6,2, ,2,4,1,2,9,5,1,2,3,0.7493670512099383
201801173651,10/11/2022 20:51:27,10/11/2022 21:03:26,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2, , ,2,2,2, ,1,3, ,1,2,3,3,4,3,1,3, , , ,1,2,2, , , , , , ,1,4,1,2,2,3,2,1,1,2,2,2,20, ,60, ,1,2,1,1,1,1,2,2, ,1,4,1,2,3,1,1,1,1,3,2,1,1,2,2,2,2,2,2, , ,3,3,3,2,1,1,2,3,1,1,1,2,2,3,1,2,2,1,2,2,2,1,2,2,1, ,2,2,2,1,4,9,1,3,1,1,5,2, ,1,1,1,1,1,1,3,2,4,2,3,1,1,2,1,1,9,3,1,1,3,1.0025659398097664
201801173699,10/12/2022 14:07:11,10/12/2022 14:22:01,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2, , ,2,1,1, ,1,3, ,3,2,2,1,3,3,1,1, , , ,2,2,2, , , , , , ,1,2,1,3,3,1,2,2,1,2,1,3,100, ,0, ,2,2,1,1,1,1,2,2, ,2,4,3,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2, , ,1,2,2,2,1,1,3,1,1,3,5,5,5,1,2,4,3,2,2,2,1,1,2,1,1, ,2,1,1,1,4,9,2,3,1,2,3,2, ,1,1,1,1,1,5,10, ,3,6,1, ,1,1,1,1,8,1,2,2,3,0.9345078099222596
201801173739,10/13/2022 15:57:38,10/15/2022 15:29:07,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2, , ,4,1,99,2,1,3, ,2,2,1,99,99,1,1,1, , , ,2,1,4, , , , , , ,1,1,1,1,1,2,2,1,2,1,1,1,0, ,75, ,2,2,2,2,2,2,2,2, ,1,3,2,3,3,2,1,1,1,3,1,1,1,2,1,3,2,1,3, , ,3,2,4,4,1,2,2,1,1,2,1,1,1,2,2,3,1,1,1,1,1,1,99,1,1, ,3,2,1,1,4,9,2,2,2,1,6,2, ,1,3,5,1,1,1,1,99,1,3,2, ,2,3,1,2,9,3,1,2,3,0.2641654348700964
201801173744,10/12/2022 22:47:04,10/12/2022 23:39:14,1,1,2,1,2,2,2,2,2,1,2,2,2, , , ,1,1,2,1,4,4,1,3, ,2,2,3,4,4,4,1,2,2,3,3, , , ,2,1,2,1,2,3, , , , , ,3,1,1,1,3,1,2,30, ,60, ,1,1, , , , , , ,1,1,3,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1, ,2,1, , ,4,99,1,1,3,2,5, , , , ,3,2,3,1,1,1,1,1,2,1,2,1, ,1,4,2,1,4,9,2,4,2,1,6,2, ,4,3,5,1,4,5,1,1,1,1,3,1,1,2,2, ,8,3,1,1,3,0.23529292897426346
201801173982,10/11/2022 15:25:35,10/11/2022 15:31:07,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2, , ,2,1,2, ,2, ,4, ,2,3,4,3,1,1,1, , , ,1,1,4, , , , , , ,2,2,3,1,1,2,2,1,2,1,1,1,0, ,50, ,2,2,1,1,1,1,3,3, ,1,3,3,2,3,1,2,2,1,2,1,2,1,2,1,3,1,1,2, , ,3,3,3,2,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1, ,1,2,2,1,4,9,1,2,2,1,6,2, ,1,3,5,1,1,2,12, ,3,6,3,2,2,4,1,2,8,4,1,2,2,0.22138213990588912
201801173997,10/11/2022 21:27:37,10/11/2022 21:44:06,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2, , ,2,1,2, ,1,3, ,2,2,3,5,2,1,2,2, , , ,2,1,3, , , , , , ,1,2,3,1,1,2,2,1,2,1,2,1,0, ,85, ,1,1,1,2,1,1,1,1, ,1,2,3,3,3,2,2,3,2,3,2,2,1,2,1,1,2,1,1, , ,3,3,2,1,2,2,1,1,1,3,2,3,3,2,1,1,1,1,2,2,3,2,2,1,1, ,1,2,1,1,4,9,2,3,1,1,5,1,1,1,1,3,1,1,1,9, ,3,6,2, ,2,4,1,2,8,5,2,2,2,0.21928498528517093
201801174113,10/12/2022 13:12:00,10/12/2022 13:23:19,2,1,1,1,2,2,2,2,1,1,1,1,99,1,1,1, , ,3,2,4,4,1,3, ,3,2,2,3,5,3,1,1, , , ,2,2,2, , , , , , ,3,2,1,2,4,1,2,2,2,2,1,2,80, ,1, ,2,3,1,1,2,2,1,1, ,1,3,3,1,3,2,3,2,2,2,3,2,2,1,1,1,2,1,2, , ,3,3,3,3,1,1,4,2,1,3,1,3,1,3,2,3,3,1,2,1,1,1,2,1,1, ,3,4,1,1,4,9,2,3,2,1,6,2, ,1,1,1,1,1,1,1,1,1,4,1, ,1,1,1,1,9,2,1,2,2,1.1145858225205565
201801174160,10/11/2022 21:15:50,10/11/2022 21:36:04,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2, , ,2,1,2, ,1,4, , ,2,3,4,2,1,1,1, , , ,1,1,3, , , , , , ,1,1,1,1,1,2,2,1,1,1,1,1,0, ,95, ,1,1,1,1,1,1,1,2, ,1,4,1,4,1,1,3,1,1,1,1,1,2,1,1,2,2,2,1, , ,1,3,2,2,2,2,4,1,1,2,2,3,3,2,2,2,3,2,2,2,3,1,2,1,1, ,1,2,2,1,4,9,1,3,1,3,2,2, ,4,2,2,1,3,5,1,1,1,3,2, ,2,3,1,2,1,3,3,2,1,1.8387600799901012
201801174191,10/13/2022 09:51:11,10/13/2022 10:07:08,2,1,2,1,2,2,2,1,2,2,1,1,2, , , ,2,2,3,1,2, ,1,3, ,3,2,1,3,3,2,2,2,2,2,2, , , ,2,2,2,1,1,4, , , , , ,3,2,1,2,1,2,1,0, ,99, ,1,2, , , , , , ,1,1,3,1,2,1,3,2,3,2,3,3,2,1,2,1,2,3,1, ,2,1, , ,3,2,2,2,1,1,1,3,3,4,3,2,3,3,1,3,3,2,3,1,2,1,1, ,1,2,1,1,4,9,2,2,2,1,5,2, ,1,3,5,1,1,1,12, ,3,6,2, ,2,4,1,2,9,5,1,1,3,0.20900688374974608
201801174253,10/11/2022 15:33:16,10/11/2022 15:40:42,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2, , ,1,4,1, ,2, ,4, ,2,2,5,5,4,1,3, , , ,2,1,4, , , , , , ,1,3,2,3,4,3,1,1,1,1,2,3,0, ,2, ,2,2,1,1,1,1,2,2, ,2,4,2,3,1,1,2,3,1,2,1,3,1,1,1,1,1,2,2, , ,3,3,2,4,1,1,1,1,1,2,1,1,1,1,1,4,3,3,1,3,3,3,3,2,1, ,1,1,2,1,4,9,2,3,1,2,3,2, ,1,1,1,1,1,1,10, ,3,6,4,2,2,4,1,2,8,5,1,2,2,0.9646274410718281
201801174409,10/13/2022 11:15:03,10/13/2022 11:41:20,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2, , ,2,1,4,1,1,2, , ,2,3,3,5,1,1,1, , , ,1,1,1, , , , , , ,1,4,1,1,4,1,1,1,1,2,1,3,50, ,0, ,2,4,1,2,2,2,4,4, ,2,4,2,4,2,1,1,1,1,1,1,1,2,1,2,3,1,3,4, , ,1,2,2,3,1,1,3,3,1,3,1,1,3,1,1,4,3,1,1,1,1,1,1,2,1, ,1,1,1,1,4,9,3,2,1,3,2,2, ,1,4,4,1,1,1,2,2,2,1,4,1,1,2,1,1,9,3,2,1,3,1.4699656815295215
201801174617,10/11/2022 15:35:05,10/15/2022 13:39:08,2,1,2,1,2,2,2,1,1,2,1,1,1, , , ,2,2,2,2,2, ,1,3, ,3,2,1,2,3,4,1,2,1,3,2, , , ,1,1,2,1,1,4, , , , , ,2,2,1,2,3,1,1,1, ,65, ,2,4, , , , , , ,1,1,3,2,2,3,1,2,3,1,2,1,3,2,1,2,1,1,1, ,4,1, , ,3,3,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1, ,1,2,1,1,4,9,2,1,2,1,5,1,1,4,5,3,1,4,1,12, ,3,5,3,2,2,4,1,2,9,4,2,1,3,0.7844674432866785
201801174684,10/11/2022 20:59:10,10/11/2022 21:10:45,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2, , ,1,1,3, ,1,3, ,4,2,3,2,5,1,1,2, , , ,2,4,1, , , , , , ,2,4,2,2,4,1,1,2,1,2,1,4,75, ,0, ,2,4,1,1,1,1,2,2, ,4,4,2,2,2,1,2,2,1,1,1,2,2,1,2,3,2,3,2, , ,1,3,3,2,1,1,4,1,3, , , , ,1,2,4,3,2,1,1,1,1,1,1,1, ,1,3,2,1,3,5,2,2,2,2,4,2, ,4,1,1,1,4,1,1,1,1,6,1, ,1,1,2, ,6,1,1,2,2,1.8467898508404328
201801174780,10/11/2022 15:32:16,10/11/2022 15:39:05,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1, , ,2,1,2, ,1,2, , ,2,3,3,2,1,1,1, , , ,1,1,4, , , , , , ,2,1,2,1,1,2,2,1,2,1,1,1,0, ,75, ,1,2,1,1,1,2,2,2, ,1,2,1,2,1,1,3,3,2,2,1,2,1,2,1,2,1,1,1, , ,3,3,3,2,2,2,1,2,1,3,1,2,1,3,1,2,1,1,2,1,2,2,2,2,1, ,2,2,2,1,4,9,2,2,2,1,6,2, ,1,4,4,1,1,4,1,2,1,3,2, ,2,3,1,2,9,3,1,2,2,1.1105118581226343
201801174788,10/11/2022 15:52:48,10/11/2022 16:04:11,2,1,1,1,2,2,2,2,2,2,1,1,1,2,99,2, , ,2,2,2, ,1,1, , ,2,3,99,4,1,4,2, , , ,3,2,4, , , , , , ,3,4,4,99,4,2,2,1,1,1,2,1,0, ,15, ,1,2,1,2,2,1,1,1, ,2,4,3,2,3,2,3,4,2,4,1,4,1,2,1,3,3,1,1, , ,3,3,2,2,99,99,1,1,2,3,3,4,99,3,2,2,1,2,3,4,3,2,4,99,1, ,4,2,2,1,4,9,2,1,2,2,3,2, ,1,1,1,1,1,6,9, ,3,6,4,2,2,9,1,2,99,99,1,2,99,2.0066595969983414
201801175265,10/15/2022 09:37:12,10/15/2022 09:49:20,1,1,2,1,2,2,2,2,2,1,1,1,1, , , ,1,2,3,2,2, ,1,2, , ,2,3,3,3,1,1,2,1,1,2, , , ,1,2,2,2,1,2, , , , , ,3,2,1,2,3,1,1,50, ,50, ,2,2, , , , , , ,2,2,4,2,3,3,1,1,1,1,1,1,1,2,2,2,2,3,2, ,2,1, , ,3,3,2,2,2,2,3, , , , ,3,2,2,2,2,2,2,1,2,2,2,1, ,3,2,2,1,4,9,1,2,1,1,5,2, ,1,99,99,1,1,6,10, ,3,6,4,2,2,3,1,2,99,3,1,2,99,0.9426939133680009
201801175330,10/12/2022 01:12:49,10/12/2022 01:25:04,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1, , ,3,2,4,4,1,3, ,2,2,3,4,3,2,1,2, , , ,2,3,3, , , , , , ,3,2,1,2,3,2,2,2,2,3,2,1,0, ,50, ,1,2,1,1,1,1,2,2, ,1,3,2,2,1,1,4,2,1,2,1,3,1,2,1,1,1,2,1, , ,1,3,4,3,2,1,3,1,1,1,1,1,2,3,2,3,1,3,2,2,3,2,3,2,1, ,2,4,2,1,4,9,2,2,2,1,6,2, ,1,2,2,1,1,1,1,1,1,2,2, ,2,3,1,2,8,3,1,1,2,0.80193908154587
201801175372,10/11/2022 17:40:40,10/11/2022 17:54:35,1,1,1,1,2,2,2,1,2,99,99,99,99,99,99,99, , ,1,1,2, ,1,3, ,2,2,1,4,3,1,1,1, , , ,1,1,4, , , , , , ,1,2,2,2,1,2,2,1,1,3,2,1,0, ,75, ,2,2,1,1,1,1,1,1, ,1,3,1,3,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1, , ,3,3,1,1,2,2,1,1,5, , , , ,2,2,2,1,2,2,2,2,2,2,2,1, ,1,2,2,1,4,9,2,4,2,1,5,2, ,1,3,5,1,1,1,7, ,4,2,2, ,2,4,1,2,7,5,2,1,2,0.31491341969580655
201801175378,10/12/2022 13:09:48,10/12/2022 13:25:55,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1, , ,3,1,1, ,3, , , , ,2,3,2,2,1,1, , , ,2,2,1, , , , , , ,2,3,1,1,3,1,1,1,2,2,1,2,80, ,20, ,2,2,1,1,1,1,2,3, ,2,3,1,2,3,2,3,1,1,1,1,2,1,1,1,2,1,2,2, , ,1,2,3,2,1,1,2,3,1,3,4,4,3,1,2,3,2,1,3,1,3,2,2,1,1, ,1,1,2,1,4,9,2,3,2,1,5,2, ,4,3,5,1,4,3,12, ,3,5,1, ,1,1,1,1,9,2,3,2,3,0.2041515804837247
201801175384,10/11/2022 17:08:44,10/11/2022 17:27:22,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1, , ,2,4,4,3,1,2, , ,2,3,3,3,1,1,1, , , ,1,1,3, , , , , , ,1,1,1,1,4,1,2,1,2,2,1,3,50, ,50, ,1,1,1,1,1,1,1,1, ,1,4,1,3,1,1,1,1,1,2,1,3,1,2,1,1,1,1,1, , ,1,3,1,1,1,1,4,3,1,3,5,5,5,2,2,3,2,4,4,4,4,3,4,2,1, ,1,3,2,1,4,9,2,3,1,1,6,2, ,4,3,5,1,4,1,12, ,3,6,3,1,1,2,1,4,9,3,1,2,2,0.5981355689459287
201801175529,10/11/2022 16:12:38,10/11/2022 16:32:36,1,1,2,1,2,2,2,2,2,2,1,2,1, , , ,1,2,1,1,1, ,1,3, ,1,2,2,4,5,1,1,1,2,3,3, , , ,2,3,4,3,2,3, , , , , ,3,1,1,1,2,1,3,25, ,25, ,2,2, , , , , , ,1,1,4,3,2,2,1,4,2,1,1,3,1,1,1,2,3,2,1, ,2,1, , ,3,3,2,1,2,1,5, , , , ,3,2,3,2,1,2,1,1,1,1,2,1, ,1,1,2,1,4,9,2,4,1,3,2,2, ,1,1,1,1,1,1,1,2,1,6,1, ,1,2,1,1,5,3,2,2,2,1.334240215961589
201801175533,10/11/2022 18:30:58,10/11/2022 18:42:45,2,1,2,1,2,2,1,2,2,1,2,1,2, , , ,1,2,4,4,1, ,1,3, ,3,2,3,3,5,3,1,1,2,2,4, , , ,3,3,3,2,2,3, , , , , ,1,1,1,1,2,1,1,50, ,50, ,1,1, , , , , , ,1,3,3,3,2,1,1,4,2,1,3,1,1,2,1,1,3,2,2, ,1,1, , ,4,3,1,1,3,1,1,3,3,3,3,1,3,4,2,2,2,1,2,2,2,1,1, ,2,1,1,1,4,9,2,2,1,1,5,2, ,1,3,5,1,1,1,1,1,1,2,1, ,1,1,1,1,9,2,2,2,3,0.41833964603486706
201801175751,10/11/2022 15:50:51,10/11/2022 15:57:50,1,1,2,1,2,2,2,1,2,2,1,1,2, , , ,2,2,2,1,2, ,1,3, ,3,2,3,5,4,1,1,3,1,2,1, , , ,3,1,3,1,1,4, , , , , ,2,2,1,2,1,2,1,0, ,65, ,1,1, , , , , , ,1,1,3,1,3,1,1,4,3,3,3,2,1,2,2,1,2,2,1, ,1,1, , ,3,2,2,2,1,1,1,1,2,5,1,2,2,2,1,3,3,3,2,3,2,99,1, ,1,2,2,1,4,9,2,3,1,1,6,2, ,1,1,1,1,1,1,12, ,3,6,3,2,2,4,1,2,1,4,1,2,1,0.7989849942361081
201801175764,10/16/2022 18:01:11,10/16/2022 18:12:31,1,1,2,1,1,2,2,2,1,99,1,1,99, , , ,1,1,3,1,1, ,1,2, , ,2,2,3,4,3,1,1,1,3,3, , , ,1,2,1,1,99,1, , , , , ,1,1,2,1,3,1,3,50, ,0, ,2,3, , , , , , ,2,2,4,3,3,2,1,2,1,1,2,1,1,2,1,2,2,3,2, ,2,1, , ,2,3,2,1,3,1,1,2,2,3,4,3,2,3,2,1,1,1,1,1,1,1,1, ,4,1,2,1,4,9,2,3,2,1,5,2, ,1,1,1,1,1,1,12, ,3,5,1, ,1,1,1,1,4,2,3,1,2,0.9521919679001413
